KOI	RPLANET	PER	UPER	A	TPLANET	MSTAR	TSTAR	RSTAR	RR
763.01	12.36	19.6512208	0.0000189	0.141	699	1.09	5788	1.06	0.10721
1307.02	2.55	20.3422884	0.0001834	0.141	646	1.06	5559	0.98	0.0239
1310.01	2.12	19.1296196	0.0002289	0.141	661	1.07	5800	0.94	0.02067
1366.01	2.8	19.2541629	0.0001608	0.141	621	1.01	5559	0.9	0.02843
403.01	39.39	21.0564782	0.0000605	0.142	618	1.05	5565	0.9	0.40183
468.01	3.43	22.1843119	0.0000815	0.142	518	0.93	4999	0.78	0.04017
584.02	2.1	21.2234705	0.0001574	0.142	542	0.93	5350	0.75	0.02577
1364.01	3.44	20.8334795	0.0003302	0.142	591	0.88	5311	0.91	0.03482
1916.01	1.95	20.6788537	0.0002038	0.142	628	0.89	5776	0.86	0.0207
2045.02	1.53	24.2117185	0.0005499	0.142	413	0.65	4484	0.62	0.02267
337.01	1.86	19.7830249	0.0002095	0.143	637	1.06	5778	0.89	0.01909
377.01	8.28	19.2739377	0.0000132	0.143	678	1	5777	1.01	0.07502
486.01	1.83	22.1833868	0.0001628	0.143	541	0.94	5625	0.68	0.02472
709.01	2.04	21.3845022	0.0001187	0.143	578	1.02	5468	0.82	0.0228
814.01	2.45	22.366576	0.000305	0.143	504	0.89	5236	0.68	0.03291
1532.01	2.09	18.1145049	0.0001771	0.143	812	1.14	6225	1.25	0.01534
2414.01	1.03	22.5984844	0.0004319	0.143	584	0.76	5587	0.8	0.01179
12.01	13.23	17.8551488	0.00001	0.144	876	1.17	6419	1.38	0.08805
179.01	3.07	20.7402851	0.0001039	0.144	665	1.08	5827	0.96	0.02922
419.01	31.1	20.1315104	0.0000141	0.144	621	1.02	5723	0.87	0.32782
1877.01	3.27	20.1602042	0.0001547	0.144	755	0.98	4818	1.82	0.01652
1884.01	4.06	23.1200357	0.0001907	0.144	510	0.75	5077	0.75	0.04985
209.02	5.44	18.795909	0.0000403	0.145	748	1.11	6221	1.08	0.0463
269.01	1.47	18.0113364	0.0002165	0.145	826	1.2	6364	1.26	0.01074
878.01	2.97	23.5890554	0.000232	0.145	460	0.94	4749	0.7	0.03903
1599.01	2.28	20.4174147	0.0003761	0.145	645	1.05	5627	0.98	0.02134
612.01	4.82	20.7401028	0.0001302	0.146	739	1.04	5105	1.57	0.02813
1608.02	1.58	19.7380485	0.0004894	0.146	731	1.06	6030	1.1	0.01315
1747.01	2.99	20.5589377	0.0001488	0.146	587	0.98	5458	0.87	0.03157
2109.01	1.87	19.7924349	0.0002747	0.146	692	1.06	6060	0.98	0.01753
2504.01	2.36	20.4901309	0.0005834	0.146	598	0.99	5470	0.9	0.02411
564.01	2.62	21.0546257	0.0002007	0.147	603	1.05	5686	0.85	0.02827
937.01	2.72	20.8349453	0.0001829	0.147	575	0.96	5349	0.87	0.0286
2205.01	2.42	24.0863835	0.0004016	0.147	467	0.73	4799	0.71	0.03108
263.01	2.02	20.719359	0.0001912	0.148	792	1.07	5820	1.41	0.01315
494.01	2.01	25.6959681	0.0002213	0.148	425	0.78	4854	0.58	0.0316
1829.01	28.57	22.8414539	0.0001087	0.148	529	0.83	5186	0.79	0.33075
1970.01	2.89	21.9639413	0.0002202	0.148	612	0.9	5525	0.93	0.02837
177.01	1.84	21.0604587	0.0002146	0.149	678	1.07	5758	1.06	0.01588
307.01	1.8	19.6742277	0.0001676	0.149	731	1.14	6141	1.09	0.01521
471.01	2.29	21.3473498	0.0001656	0.149	585	0.96	5548	0.85	0.02474
821.01	3.67	21.8129291	0.0002279	0.149	611	1.03	5408	0.98	0.0344
947.01	2.49	28.5987764	0.0001854	0.149	314	0.5	3829	0.52	0.04436
2216.01	2.12	23.3403404	0.0003206	0.149	568	0.8	5361	0.86	0.02258
2577.01	27.67	18.5561599	0.000324	0.149	848	1.27	6593	1.27	0.2004
111.02	2.05	23.668344	0.0001166	0.15	627	0.81	5711	0.93	0.02024
255.01	2.78	27.5217414	0.0000943	0.15	338	0.58	3989	0.55	0.04611
423.01	9.42	21.0871741	0.0000185	0.15	682	1.1	5992	1	0.08641
538.01	2.84	21.2171093	0.0001855	0.15	674	1.09	5923	1	0.02609
993.01	1.71	21.8538722	0.0003311	0.15	591	0.99	5616	0.85	0.01837
2007.02	1.47	21.1290241	0.0003425	0.15	667	1.01	5821	1.01	0.01329
118.01	1.41	24.9933412	0.0001928	0.151	562	1.05	5605	0.78	0.01656
1078.03	2.33	28.4638115	0.000279	0.151	325	0.56	3931	0.53	0.0402
1705.01	2.67	20.4994062	0.000403	0.151	682	1.1	6011	1	0.02447
2195.01	2.12	20.0535111	0.0003538	0.151	740	1.15	6290	1.07	0.01814
232.03	1.69	21.5872318	0.0003314	0.152	628	0.99	5868	0.9	0.01726
560.01	2.6	23.6752257	0.0001698	0.152	501	0.88	5142	0.74	0.03215
1507.01	2.58	21.3591265	0.0003588	0.152	637	1.07	5881	0.92	0.02585
1516.01	2.87	20.5534136	0.0002237	0.152	692	1.09	6092	1.01	0.02611
2215.01	0.83	22.0405513	0.0014196	0.152	615	0.97	5647	0.93	0.00824
2442.01	1.54	25.1944271	0.0006831	0.152	483	0.74	5029	0.72	0.01965
123.02	2.71	21.2225344	0.0000932	0.153	793	1.11	5871	1.43	0.01734
904.02	2.43	27.9481448	0.0002437	0.153	375	0.61	4362	0.58	0.03832
1628.01	2.74	19.7473035	0.0001509	0.153	763	1.23	6197	1.19	0.02106
1934.01	1.57	28.7828086	0.0002279	0.153	360	0.58	4389	0.53	0.02714
546.01	3.12	20.6843766	0.0001933	0.154	690	1.14	5989	1.05	0.02719
1276.01	2.04	22.7898279	0.000216	0.154	556	0.93	5440	0.83	0.02262
1445.03	0.91	20.019596	0.0008789	0.154	767	1.21	6182	1.22	0.00689
1508.01	2.99	22.0457876	0.0003851	0.154	603	0.97	5695	0.89	0.03092
1521.01	1.8	25.9419925	0.0002983	0.154	474	0.95	4962	0.72	0.02286
1534.01	1.69	20.4226735	0.000292	0.154	729	1.12	6193	1.1	0.0141
2286.01	1.7	24.1753366	0.0004154	0.154	515	0.83	5340	0.73	0.02116
427.01	4.31	24.6147609	0.0001082	0.155	551	0.82	5293	0.86	0.04572
548.01	3.11	21.3000302	0.0001626	0.155	708	1.09	6154	1.05	0.0271
1621.01	2.48	20.3103539	0.0002369	0.155	891	1.21	5990	1.76	0.0129
2319.01	1.71	21.1035357	0.0002631	0.155	778	1.11	6283	1.22	0.01279
157.02	3.2	22.6867078	0.0000995	0.156	653	1.06	5685	1.06	0.0277
413.02	2.1	24.6742387	0.0002314	0.156	517	0.83	5236	0.78	0.02463
446.02	1.72	28.5514195	0.0002493	0.156	387	0.72	4492	0.59	0.02651
935.01	5.46	20.8611448	0.0000889	0.156	745	1.16	6345	1.1	0.04533
1576.03	1.64	23.3403197	0.0005162	0.156	619	0.93	5445	1.04	0.01455
2128.01	19.93	24.2599599	0.0006166	0.156	517	0.86	5283	0.77	0.23827
664.03	1.19	23.4419444	0.0007476	0.157	689	0.94	5725	1.17	0.00937
941.03	5.1	24.6645423	0.0001135	0.157	528	0.99	4998	0.9	0.0519
2175.01	1.1	26.8462827	0.0005849	0.157	493	0.71	5293	0.7	0.01439
393.01	2.01	21.4166446	0.00028	0.158	694	1.05	6084	1.06	0.01741
988.02	2.17	24.5707795	0.0001741	0.158	518	0.87	5218	0.8	0.02488
1387.01	45.27	23.799932	0.0000038	0.158	611	1.06	5696	0.94	0.44398
1895.03	1.81	32.1349285	0.0004258	0.158	330	0.51	4288	0.48	0.03462
520.03	2.93	25.7510083	0.0001962	0.159	516	0.95	5048	0.85	0.03147
638.01	3.6	23.6368826	0.0000923	0.159	669	1.09	5722	1.12	0.02955
645.02	2.51	23.7836184	0.0003301	0.159	783	1.17	5890	1.44	0.01594
666.01	2.56	22.248183	0.0001232	0.159	638	1.02	5706	1.02	0.02305
741.01	22.81	23.355343	0.0000086	0.159	576	0.99	5556	0.88	0.23799
1308.01	2.12	23.5846141	0.0002933	0.159	604	1.06	5709	0.92	0.02123
1473.01	7.14	23.0202666	0.0001337	0.159	566	1	5396	0.9	0.07286
2253.01	1.88	22.7080107	0.0003745	0.159	636	1.04	5937	0.94	0.01839
2000.01	2.19	26.4107304	0.0002514	0.16	477	0.78	5247	0.68	0.02958
2087.01	1.54	23.127597	0.0002756	0.16	724	1.03	5912	1.23	0.01146
2471.01	1.69	25.8889845	0.0006633	0.16	547	0.81	5306	0.87	0.01777
306.01	2.28	24.3079828	0.0000895	0.161	555	1.07	5407	0.87	0.02403
501.01	2.22	24.795128	0.0003714	0.161	574	1.04	5556	0.88	0.02312
649.01	2.31	23.4495453	0.0002244	0.161	713	1.12	6000	1.17	0.01816
1978.02	3.47	23.8513634	0.0002216	0.161	607	0.97	5693	0.94	0.03381
1984.01	2.07	22.0641043	0.0002314	0.161	671	1.13	5972	1.05	0.01811
2167.01	3.57	24.3396163	0.0005868	0.161	657	0.94	5994	0.99	0.03291
2389.01	1.45	22.9227176	0.0005568	0.161	729	1.05	6036	1.21	0.01105
788.01	3.11	26.3945214	0.000199	0.162	462	0.88	4950	0.73	0.03934
834.01	5.33	23.653701	0.0000842	0.162	588	1.03	5614	0.91	0.05363
1847.01	2.5	26.8533589	0.0002097	0.162	513	0.79	5160	0.82	0.02785
2046.01	2.18	23.8991997	0.0007129	0.162	669	0.98	5556	1.21	0.01653
2125.01	2.29	23.3598596	0.000348	0.162	638	1.03	6000	0.94	0.02236
547.01	4.19	25.3028683	0.0000983	0.163	495	0.92	5086	0.79	0.04844
379.02	1.83	23.1357124	0.0005162	0.164	830	1.11	6203	1.51	0.0111
734.01	3.24	24.5435708	0.0002448	0.164	578	1.02	5719	0.86	0.03453
1278.01	1.85	24.8041872	0.000427	0.164	590	1.07	5876	0.85	0.02002
1573.01	4.59	24.8103008	0.0000779	0.164	597	1.06	5838	0.88	0.04781
2468.01	1.82	24.3355625	0.0008351	0.164	598	0.99	5842	0.88	0.01888
82.03	1.03	27.4537815	0.0002738	0.165	457	0.8	4908	0.74	0.01288
94.01	9.25	22.3430011	0.000011	0.165	751	1.2	6217	1.24	0.06856
1238.01	1.83	27.0725938	0.0003992	0.165	534	1.01	5408	0.83	0.02036
2018.01	2.13	27.4954079	0.0003964	0.165	553	0.79	5448	0.87	0.02238
2038.04	1.6	25.2176722	0.0007776	0.165	544	0.93	5497	0.83	0.01763
2479.01	1.92	25.5400387	0.0006919	0.165	737	0.91	5289	1.65	0.01071
2563.01	1.39	23.4777141	0.0006988	0.165	707	1.08	6139	1.13	0.01131
707.01	5.69	21.7759547	0.0001236	0.166	862	1.29	5904	1.82	0.02869
718.02	3.06	22.7145604	0.0001472	0.166	718	1.04	5788	1.31	0.02142
1881.01	2.65	28.2668121	0.00029	0.166	483	0.76	5093	0.77	0.03163
274.02	1.13	22.7951882	0.0006329	0.167	820	1.2	6090	1.55	0.00667
1241.01	7.85	21.4050492	0.0003554	0.167	944	1.43	4931	3.14	0.02292
2328.01	2.21	25.2033036	0.0003862	0.167	564	0.97	5610	0.87	0.02331
348.01	3.53	28.5110964	0.0000685	0.168	446	0.96	4667	0.79	0.0411
661.02	1.35	25.6594963	0.000565	0.168	623	0.96	5825	0.99	0.01256
846.01	13.57	27.8075426	0.0000143	0.168	526	1.03	5612	0.76	0.16396
1909.03	1.63	25.0985767	0.0002672	0.168	641	1	5856	1.03	0.0144
1990.01	2.26	24.7572437	0.0003896	0.168	604	1.02	5865	0.92	0.02267
2422.01	2.06	26.7835632	0.0005979	0.168	556	0.88	5295	0.95	0.01991
2664.01	2.07	28.8417859	0.0006785	0.168	476	0.76	5031	0.77	0.02459
150.02	2.73	28.5741433	0.0001179	0.169	551	1.08	5538	0.86	0.02913
317.01	4.24	22.2079176	0.0001298	0.169	934	1.24	6464	1.81	0.02144
340.01	16.77	23.6731883	0.0000139	0.169	660	1.23	5811	1.12	0.13743
575.01	2.51	24.3158671	0.0002393	0.169	639	1.09	5979	0.99	0.02323
880.01	4	26.442877	0.0001297	0.169	564	1.03	5512	0.91	0.0404
2174.02	1.44	33.137326	0.0007197	0.169	338	0.59	4221	0.56	0.02373
2279.01	1.47	27.0155925	0.0005063	0.169	595	0.88	5926	0.88	0.01535
2413.02	1.24	31.2001318	0.0009703	0.169	388	0.67	4534	0.64	0.01786
2521.01	2.2	28.4752036	0.000867	0.169	461	0.79	5085	0.71	0.02831
2639.01	3.14	25.092328	0.004169	0.169	676	1.02	5876	1.15	0.02507
659.01	2.53	23.2058053	0.000203	0.17	812	1.18	6463	1.38	0.01682
1930.02	2.14	24.310577	0.0003637	0.17	775	1.1	5897	1.51	0.01298
2280.01	3.22	26.0206304	0.0010314	0.17	552	0.97	5571	0.86	0.03445
2650.01	1.26	34.9880379	0.0009539	0.17	299	0.53	3900	0.51	0.02249
345.01	2.72	29.8857096	0.0000971	0.171	437	1.05	4869	0.71	0.03523
566.01	2.23	25.8551475	0.0003231	0.171	596	1.07	5865	0.91	0.0225
716.01	6.29	26.8930844	0.0000491	0.171	594	1.07	5845	0.91	0.06356
1086.01	2.07	27.6655586	0.000453	0.171	605	1.09	5791	0.96	0.01974
352.01	2.52	27.0817339	0.0002733	0.172	613	1.08	5714	1.02	0.02269
370.02	2.65	22.9503589	0.0003161	0.172	902	1.28	6022	1.98	0.01227
1749.01	2.1	26.9644739	0.0005164	0.172	536	0.94	5532	0.83	0.02316
189.01	10.39	30.3604465	0.0000138	0.173	436	0.86	4787	0.74	0.12945
945.01	2.27	25.8472282	0.0004477	0.173	627	1.08	6059	0.95	0.02188
1549.01	61.99	29.4810149	0.0000322	0.173	533	1.04	5401	0.86	0.65716
454.01	3	29.0077957	0.0003052	0.174	485	0.94	5138	0.8	0.03454
2051.01	2.82	25.7631311	0.0006886	0.174	637	1.05	5929	1.03	0.02499
2092.02	3.06	25.5630114	0.0006942	0.174	627	1.07	5999	0.98	0.0287
289.01	2.63	26.6291758	0.0001784	0.175	617	0.94	5812	1.01	0.02372
567.03	2.53	29.0227711	0.0003068	0.175	530	1.03	5536	0.82	0.02813
1581.01	2.45	29.5441536	0.0007726	0.175	497	0.98	5301	0.79	0.02841
1952.02	2.02	27.6649621	0.0005809	0.175	602	0.94	5737	0.99	0.01867
282.01	3.36	27.5087333	0.0000864	0.176	651	0.99	5873	1.11	0.02774
723.02	3.61	28.0820869	0.0001355	0.176	501	0.94	5244	0.82	0.04016
775.03	1.86	36.4459073	0.0004933	0.176	310	0.55	4075	0.52	0.03268
1113.01	2.84	25.9341587	0.0003135	0.176	679	1.12	6132	1.11	0.0235
1518.01	1.94	27.5065487	0.0004724	0.176	539	1.03	5563	0.85	0.02095
1589.03	2.41	27.4347986	0.0004803	0.176	601	0.96	5755	0.99	0.02244
2025.02	2.61	26.1361668	0.0005131	0.176	734	1.06	6215	1.26	0.01895
2346.01	2.34	28.6854904	0.0005599	0.176	514	0.89	5500	0.79	0.02714
238.02	1.35	26.6937608	0.0007255	0.177	635	1.03	6032	1.01	0.01229
700.01	2.28	30.8640781	0.0001934	0.177	540	0.77	5601	0.84	0.02476
1672.01	1.89	33.8673646	0.0004694	0.177	360	0.64	4394	0.61	0.02846
2010.01	2.33	25.9626388	0.0003425	0.177	762	1.09	6527	1.24	0.01725
2308.01	2.97	28.5027261	0.0006949	0.177	539	0.91	5513	0.87	0.03138
2343.01	2.56	29.0730843	0.0003534	0.177	582	0.87	5549	1	0.02347
2366.01	1.37	25.3685533	0.0005552	0.177	725	1.15	6113	1.28	0.00983
2432.01	1.91	31.0574493	0.0005245	0.179	456	0.79	5228	0.7	0.02496
655.01	2.77	25.672098	0.0001829	0.18	710	1.17	6133	1.24	0.02047
1218.01	2.22	29.619807	0.0003136	0.181	589	1.07	5617	1.02	0.01985
1872.01	6.53	30.5230943	0.0002039	0.181	478	0.85	5314	0.75	0.07939
2554.01	1.72	39.7571948	0.0005251	0.181	308	0.5	4337	0.47	0.03359
296.01	2.23	28.8623081	0.000254	0.182	604	1.09	5811	1.01	0.0203
2153.02	1.31	25.7460997	0.000873	0.182	704	1.2	6286	1.17	0.01023
2626.01	1.46	38.0982405	0.0008934	0.182	281	0.55	3735	0.53	0.02531
152.02	2.77	27.402515	0.000179	0.183	636	1.1	6187	0.99	0.0256
279.01	4.57	28.4551126	0.0000534	0.183	693	1.14	6152	1.19	0.0351
695.01	2.51	29.9075735	0.0001567	0.183	629	1.11	5980	1.04	0.02215
401.01	6.57	29.1988993	0.0000828	0.184	657	1.08	5264	1.47	0.04086
806.03	2.11	29.1639201	0.0008472	0.184	544	0.97	5461	0.94	0.02059
842.02	2.46	36.0659493	0.0002705	0.184	361	0.76	4497	0.61	0.03691
907.02	3.82	30.1325436	0.0003055	0.184	605	0.91	5634	1.09	0.03213
2401.01	1.15	38.2302062	0.0008365	0.184	333	0.57	4422	0.54	0.01967
2544.01	2.46	28.6252458	0.0007246	0.184	545	1	5559	0.91	0.02477
640.01	2.43	30.9964443	0.0001718	0.185	510	0.99	5264	0.89	0.02496
693.01	1.76	28.7795742	0.0003472	0.185	604	1.1	6121	0.93	0.01739
492.01	3.77	29.9114959	0.0002788	0.186	601	1.06	5373	1.2	0.02887
691.01	2.92	29.6665323	0.0002178	0.186	635	1.12	6037	1.06	0.0254
1486.02	2.52	30.1840495	0.0004424	0.186	531	1.04	5688	0.83	0.02782
2123.01	2.18	29.4556026	0.0004345	0.186	557	0.99	5774	0.89	0.02248
2189.01	39.3	33.3581643	0.0004613	0.186	432	0.77	4825	0.77	0.47048
759.01	3.92	32.6241202	0.0002385	0.187	487	1	5401	0.78	0.04599
315.01	2.14	35.5894364	0.0001189	0.188	392	0.99	4789	0.65	0.03025
408.03	2.7	30.8274284	0.0002955	0.188	535	1.05	5631	0.87	0.02841
1329.01	2.87	33.1994034	0.0003815	0.188	455	0.94	5157	0.75	0.03508
2074.01	2.28	33.4183184	0.0005168	0.188	424	0.79	4996	0.69	0.03012
302.01	5.17	24.8547981	0.0001016	0.189	890	1.24	6711	1.71	0.02774
872.01	7.04	33.6017891	0.0000555	0.189	451	0.8	5127	0.75	0.08582
2598.01	1.31	29.2260398	0.0009107	0.189	591	1.05	5843	0.99	0.01213
951.02	2.87	33.6530371	0.0003088	0.19	439	0.8	4767	0.83	0.03175
386.01	3.25	31.1585681	0.0001772	0.191	620	1.11	5969	1.06	0.02814
474.02	2.57	28.9866117	0.000274	0.191	630	1.11	6143	1.03	0.02283
481.03	2.44	34.2606185	0.0002478	0.191	440	0.94	5227	0.69	0.03221
1145.01	2.49	30.583964	0.0002936	0.191	551	1.06	5808	0.89	0.02584
1560.01	17.56	31.5691266	0.0000723	0.191	574	1.07	5620	1.02	0.15745
1647.02	1.91	32.2757428	0.0010645	0.191	578	0.9	5576	1.05	0.01662
1910.01	2.32	34.2674908	0.0003779	0.191	470	0.79	5138	0.82	0.0259
2257.01	2.35	32.5628078	0.0006815	0.191	473	0.87	5356	0.77	0.0282
1005.01	4.59	35.6175828	0.0001777	0.192	432	0.94	4975	0.74	0.05644
448.02	2.31	43.6089113	0.0002403	0.193	296	0.65	4264	0.48	0.04437
2264.01	2.15	33.2420087	0.0006936	0.193	538	0.87	5408	0.98	0.02005
367.01	4.97	31.5786803	0.0000183	0.194	581	1.12	5569	1.09	0.042
841.02	7.05	31.3314005	0.0001	0.194	518	0.94	5399	0.92	0.07032
1633.01	1.87	32.2986071	0.0007481	0.194	473	0.92	5220	0.82	0.02094
2263.01	1.82	29.9682818	0.0006472	0.194	596	1.08	5993	0.99	0.01693
2305.01	2.52	31.0336429	0.000705	0.194	531	1.01	5591	0.9	0.02567
1221.01	2.93	30.1601199	0.0005191	0.195	693	1.39	5128	1.83	0.01469
1547.01	12.77	30.6939457	0.0000349	0.195	575	1.05	5901	0.95	0.12317
1837.01	2.67	34.1732519	0.0002168	0.195	492	0.84	5174	0.91	0.02696
1959.01	2.26	36.5156692	0.0003381	0.195	400	0.74	4741	0.71	0.02899
157.03	4.37	31.9955656	0.0001045	0.196	583	1.06	5685	1.06	0.03784
187.01	14.62	30.882549	0.0000107	0.196	560	1.03	5768	0.95	0.14128
815.01	32.63	34.8440858	0.0001318	0.196	491	1	5344	0.85	0.3525
1831.03	1.35	34.2069036	0.0008654	0.196	449	0.86	5167	0.76	0.01625
176.01	2.35	30.2293497	0.0002152	0.197	647	1.12	6340	1.06	0.02041
291.01	2.73	31.5178938	0.0003357	0.197	644	1.01	5600	1.34	0.01869
2124.01	1.02	42.3371118	0.0007064	0.197	300	0.57	4103	0.54	0.01733
1029.01	3.04	32.3115292	0.0006122	0.198	556	1.07	5739	0.96	0.02917
1522.01	2.32	33.3854149	0.000444	0.198	555	1.06	5609	1	0.02137
2082.01	1.91	31.588441	0.000406	0.198	562	1.04	5862	0.93	0.01875
869.02	3.2	36.2801075	0.0003391	0.199	455	0.8	5085	0.82	0.03574
1175.01	2.18	31.5903778	0.0011899	0.199	712	0.99	5610	1.65	0.01214
1708.01	2.11	32.7737342	0.0003617	0.199	524	0.97	5671	0.87	0.02221
1736.01	2.6	31.0030961	0.0006864	0.199	573	1.09	5831	0.99	0.02417
2245.01	2.57	33.4702455	0.0005741	0.199	593	0.93	5675	1.11	0.02115
2640.01	7.84	33.1808945	0.0014261	0.199	892	0.96	4860	3.44	0.02086
124.02	3.58	31.7198687	0.0003235	0.2	731	1.14	5899	1.58	0.02083
1203.01	2.91	31.8829281	0.0005146	0.2	560	1.05	5812	0.95	0.02796
1282.01	3	30.863916	0.0003131	0.2	804	1.14	5873	1.92	0.01428
1303.01	4.96	34.2983379	0.000575	0.2	671	1.06	5239	1.69	0.02696
1360.01	2.58	36.7702108	0.0003445	0.2	411	0.87	4953	0.71	0.03342
1659.01	2.65	29.5383828	0.000522	0.2	673	1.21	6350	1.15	0.02108
2288.01	2.15	38.1032525	0.0006242	0.2	434	0.73	5108	0.74	0.02655
2538.01	2.75	39.8310133	0.0007638	0.2	378	0.67	4960	0.6	0.04218
270.02	2.13	33.6731224	0.0004866	0.201	661	0.88	5552	1.46	0.01334
2173.01	1.24	37.8152619	0.000505	0.201	394	0.75	4666	0.73	0.01544
271.02	2.48	29.392336	0.000178	0.202	683	1.1	6169	1.27	0.01785
294.01	2.2	34.4357576	0.0002832	0.202	563	1.08	5861	0.96	0.02103
904.03	2.21	42.1516412	0.0005269	0.202	326	0.61	4362	0.58	0.0349
1932.01	5.88	22.8251155	0.0006414	0.202	1334	2.11	8006	2.88	0.0187
2147.01	1.64	37.8662724	0.0007294	0.202	449	0.77	5573	0.67	0.02236
479.01	3.41	34.1889573	0.0001945	0.203	521	1.04	5602	0.9	0.03458
1359.01	3.08	37.1006382	0.0005223	0.203	505	0.81	5720	0.81	0.03473
2012.01	2.5	34.8533309	0.0003642	0.203	495	0.91	5615	0.81	0.02821
2080.02	2.86	34.060749	0.0003789	0.203	526	0.95	5652	0.91	0.02903
392.01	2.27	33.4180012	0.0006502	0.204	607	1.01	5684	1.19	0.01745
2194.01	1.53	34.7643156	0.0006293	0.205	514	0.94	5755	0.84	0.0167
518.02	1.54	44.0003968	0.0005699	0.206	347	0.84	4565	0.61	0.02318
777.01	6.65	40.4194323	0.0001195	0.206	433	0.99	5256	0.72	0.08478
1962.01	2.37	32.8583261	0.0003255	0.206	672	1.07	5923	1.36	0.01593
679.01	2.61	31.8052577	0.0003673	0.207	618	1.16	5913	1.16	0.02057
245.01	2	39.7921956	0.0000517	0.208	436	0.75	5288	0.73	0.02513
519.02	2.53	34.0354356	0.0004527	0.208	543	1.04	5807	0.93	0.02482
2062.01	2.33	34.3517315	0.000454	0.208	542	1.02	5837	0.92	0.02317
1301.02	2.2	37.5139113	0.0007863	0.209	458	0.94	5414	0.77	0.02629
1660.01	1.85	35.6379997	0.0010033	0.209	510	0.96	5729	0.85	0.01988
2028.02	2.61	37.0530226	0.000545	0.209	473	0.89	5424	0.82	0.02924
2556.01	1.17	40.8363735	0.0010496	0.209	453	0.73	5492	0.73	0.01464
223.02	2.27	41.0081181	0.0003955	0.21	404	0.92	5128	0.67	0.03105
855.01	10.76	41.4083001	0.0000217	0.21	435	0.97	5316	0.72	0.13662
1997.01	2.23	38.5051922	0.0006215	0.21	501	0.83	5701	0.83	0.02455
2122.01	1.54	37.6461704	0.0007743	0.21	482	0.87	5541	0.82	0.01731
2138.01	2.34	23.5553853	0.0003958	0.21	1324	2.22	9355	2.16	0.00994
1863.01	2.52	33.7888231	0.0003005	0.211	577	1.09	5975	1.01	0.02287
2365.01	1.59	35.968642	0.0005622	0.211	585	0.96	5967	1.04	0.01393
577.01	2.43	39.6786573	0.0006956	0.212	444	1	5043	0.84	0.0264
812.03	2.02	46.1828814	0.0009125	0.212	293	0.59	4097	0.56	0.0332
2144.01	2.58	38.6695178	0.000742	0.212	481	0.84	5222	0.92	0.02563
2487.01	1.82	36.2929431	0.0011106	0.212	545	0.96	5897	0.93	0.01789
191.04	2.22	38.6515374	0.0006235	0.213	484	1.02	5495	0.85	0.02402
954.02	2.88	36.9256435	0.0004175	0.213	502	1.03	5677	0.86	0.03083
1258.01	5.13	36.337759	0.0002207	0.213	491	0.98	5517	0.87	0.05424
1917.01	2.3	35.0119812	0.0002593	0.213	569	1.04	6111	0.95	0.02226
2217.01	2.12	37.8022325	0.0005704	0.213	443	0.9	5164	0.81	0.02417
344.01	3.34	39.3092414	0.0001467	0.214	543	1.08	5715	0.99	0.03092
707.03	4.26	31.7844581	0.0003871	0.214	759	1.29	5904	1.82	0.02147
1112.01	2.08	37.8106186	0.0008572	0.214	552	1.08	5835	0.98	0.01944
1215.02	3.36	33.0058997	0.0005952	0.214	728	1.16	5946	1.65	0.01867
1805.02	4.97	31.7822581	0.0002567	0.214	705	1.29	5647	1.72	0.0266
1832.03	2.79	38.7158545	0.000456	0.214	525	0.87	5550	0.98	0.02603
757.02	3.21	41.1927359	0.0003821	0.215	392	0.87	4956	0.69	0.04266
2285.01	3.3	37.9452315	0.0006617	0.215	489	0.92	5623	0.83	0.03624
918.01	10.29	39.643231	0.0000338	0.216	465	0.99	5321	0.85	0.11152
41.03	1.4	35.3331429	0.0006257	0.218	620	1.11	5909	1.23	0.01042
250.04	2.97	46.8278667	0.0003902	0.218	322	0.63	4486	0.58	0.04723
1648.01	1.58	38.3252732	0.0007406	0.218	456	0.94	5266	0.84	0.01722
1236.01	3.02	35.7437026	0.000253	0.219	629	1.15	6562	1.03	0.02676
2481.01	16.83	33.8475959	0.0009137	0.219	1063	1.21	4760	5.61	0.0275
193.01	13.82	37.5902721	0.0000157	0.22	547	1.08	5883	0.98	0.12958
523.02	2.86	36.8547836	0.0004904	0.22	572	1.09	5942	1.05	0.02499
592.01	2.74	39.7506209	0.0005154	0.22	536	1.08	5810	0.96	0.02615
1517.01	2.93	40.0684142	0.000303	0.22	532	1.08	5815	0.95	0.02832
2530.01	1.59	37.3307676	0.0013592	0.22	572	1.02	5850	1.08	0.01346
232.04	1.79	37.9969319	0.0007187	0.221	521	0.99	5868	0.9	0.01829
2417.01	2.47	47.7087132	0.0024939	0.221	310	0.63	4300	0.59	0.03829
504.01	2.14	40.60709	0.0005358	0.222	449	0.95	5403	0.79	0.02493
513.01	3.84	35.1811227	0.0003275	0.222	620	1.1	6288	1.11	0.03176
617.01	41	37.865195	0.000055	0.222	504	1.04	5594	0.93	0.40564
829.03	3.17	38.5583056	0.0004101	0.222	517	1.06	5858	0.89	0.03277
1506.01	2.83	40.4280495	0.0005908	0.222	465	1.02	5582	0.79	0.03282
2379.01	2.28	40.0072796	0.0006298	0.222	560	0.91	5975	1	0.02087
542.01	2.44	41.8857398	0.000477	0.223	506	0.84	5509	0.97	0.02321
1353.02	3.87	34.5436345	0.0004125	0.223	728	1.24	6031	1.67	0.02123
